pair_ID	data	sentence_A_En	sentence_B_En	entailment_label_En	relatedness_score_En	corr_entailment_labelAB_En	corr_entailment_labelBA_En	sentence_A_Ja	sentence_B_Ja	entailment_label_Ja	relatedness_score_Ja	image_ID	original_caption	semtag_short	semtag_long
2066								リスが横たわっている	リスがぐるぐると走り回っている	contradiction					
1779								女性はフルートを吹いている	フルートはその女性に吹かれている	entailment					
4267								フル装備のレーサーがスポンサーのロゴの付いたヘルメットをかぶっていて、赤いスポーツ用オートバイに乗っている	モトクロスのユニフォームを着た人がヘルメットをかぶっていて、赤いオートバイに乗る	neutral					
4882								レーサーがレース用のオートバイを傾かせている	男性がレース用のオートバイを傾かせている	neutral					
2187								精神集中した女性がフルートを吹いている	女性がフルートを吹いている	entailment					
2575								女性がニンニクを薄切りにしていない	女性がタマネギを薄切りにしている	neutral					
2394								ある人がキノコをナイフで急いで切り刻んでいない	ある人がキノコをナイフで急いで切り刻んでいる	contradiction					
3220								犬が草地にいる動物の尻尾から歩き去っている	犬が、草地にいる動物の尻尾を追いかけている	contradiction					
3693								インラインスケートをはいた男性がスケート場でスケートをしている	インラインスケートをはいた男性がスケートのために造られた公園でスケートをしている	entailment					
1399								男の子は泥の中で熱心に遊んでいる	男の子は泥の中で遊んでいる	entailment					
3530								子供たちのグループがカラフルな構造物をじっと見ている	四人の中西部の子供たち、すなわち三人の女の子と一人の男の子が、内部がピンク色の小さな洞穴によじ登っている	neutral					
437								犬が水域の中で泳いでいる	動物が水域の中で泳いでいる	entailment					
2752								男性がタマネギを薄切りにしている	男性がタマネギを切っている	entailment					
237								競争における二人の男性がトラクターのタイヤをひっくり返している	二人の男性がタイヤ転がし競争で競っている	neutral					
