pair_ID	data	sentence_A_En	sentence_B_En	entailment_label_En	relatedness_score_En	corr_entailment_labelAB_En	corr_entailment_labelBA_En	sentence_A_Ja	sentence_B_Ja	entailment_label_Ja	relatedness_score_Ja	image_ID	original_caption	semtag_short	semtag_long
1169	train	There is no woman slicing a potato	A woman is slicing a potato	contradiction	3.9			ジャガイモを薄切りにしている女性は一人もいない	女性がジャガイモを薄切りにしている	contradiction	3.5			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
1170	trial	A potato is being sliced by a woman	A woman is slicing a carrot	neutral	3.0			ジャガイモが女性に薄切りにされている	女性がニンジンを薄切りにしている	neutral	3.5			Passive	Passive;れる;動詞,接尾,*,*
1171	test	A woman is slicing a carrot	There is no woman slicing a potato	neutral	3.2			女性がニンジンを薄切りにしている	ジャガイモを薄切りにしている女性は一人もいない	neutral	3.0			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
1172	test	A woman is slicing a potato	A carrot is being sliced by a woman	neutral	3.1			女性がジャガイモを薄切りにしている	ニンジンが女性に薄切りにされている	neutral	3.5			Passive	Passive;れる;動詞,接尾,*,*
1173	test	A woman is slicing a potato	There is no woman slicing a carrot	neutral	3.2			女性がジャガイモを薄切りにしている	ニンジンを薄切りにしている女性は一人もいない	neutral	3.0			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
1174	test	A woman is slicing a potato	A woman is slicing a carrot	neutral	3.2			女性がジャガイモを薄切りにしている	女性がニンジンを薄切りにしている	neutral	3.5				
1175	train	A woman is cooking prawns	A woman is boiling shrimps	neutral	4.1			女性がクルマエビを調理している	女性がエビをゆでている	neutral	4.0				
1176	test	A woman is not boiling shrimps	A woman is boiling shrimps	contradiction	3.2			女性がエビをゆでていない	女性がエビをゆでている	contradiction	4.0			Negation	Negation;ない;助動詞,*,*,*
1177	trial	A woman is combing her hair	A woman is arranging her hair	neutral	4.1	entailment	neutral	女性が髪を櫛でとかしている	女性が髪を整えている	entailment	4.0				
1178	trial	A woman is combing her hair	There is no woman combing her hair	contradiction	3.6			女性が髪を櫛でとかしている	髪を櫛でとかしている女性は一人もいない	contradiction	3.5			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
1179	train	A woman is boiling shrimps	A woman is arranging her hair	neutral	1.2			女性がエビをゆでている	女性が髪を整えている	neutral	1.5				
1180	train	A woman is boiling shrimps	There is no woman combing her hair	neutral	1.0			女性がエビをゆでている	髪を櫛でとかしている女性は一人もいない	neutral	2.0			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
1181	test	A woman is cooking prawns	A woman is combing her hair	neutral	1.3			女性がクルマエビを調理している	女性が髪を櫛でとかしている	neutral	1.5				
1182	train	A woman is not boiling shrimps	A woman is combing her hair	neutral	1.5			女性がエビをゆでていない	女性が髪を櫛でとかしている	neutral	1.5			Negation	Negation;ない;助動詞,*,*,*
1183	test	A woman is boiling shrimps	A woman is combing her hair	neutral	1.4			女性がエビをゆでている	女性が髪を櫛でとかしている	neutral	1.5				
1184	train	A man and a woman are hiking through a wooded area	A man and a woman are walking through a wooded area	entailment	4.5			男性と女性が森林地域をハイキングしている	女性と男性が森林地域を歩いている	entailment	4.5			Conjunction	Conjunction;と;助詞,並立助詞,*,*
1185	test	A man and a woman are walking through a desert area	A man and a woman are walking through a wooded area	neutral	3.6			女性と男性が砂漠地域を歩いている	女性と男性が森林地域を歩いている	contradiction	3.5			Conjunction	Conjunction;と;助詞,並立助詞,*,*
1186	test	A man and a woman are walking together through wooded areas	A man and a woman are walking together through the woods	entailment	4.9			女性と男性が森林地域を一緒に歩いている	女性と男性が森を一緒に歩いている	entailment	4.5			Conjunction	Conjunction;と;助詞,並立助詞,*,*
1187	test	A man and a woman are walking together through the woods	A man and a woman are walking together through the city	neutral	3.5			女性と男性が森を一緒に歩いている	女性と男性が都市を一緒に歩いている	neutral	4.0			Conjunction	Conjunction;と;助詞,並立助詞,*,*
1188	train	A man and a woman are walking together through wooded areas	A man and a woman are walking through a wooded area	entailment	4.5			女性と男性が森林地域を一緒に歩いている	女性と男性が森林地域を歩いている	entailment	5.0			Conjunction	Conjunction;と;助詞,並立助詞,*,*
1189	test	A man and a woman are walking together through the city	A man and a woman are walking through a wooded area	neutral	2.9			女性と男性が都市を一緒に歩いている	女性と男性が森林地域を歩いている	neutral	3.5			Conjunction	Conjunction;と;助詞,並立助詞,*,*
1190	trial	A man and a woman are hiking through a wooded area	A man and a woman are walking together through the woods	entailment	4.3			男性と女性が森林地域をハイキングしている	女性と男性が森を一緒に歩いている	neutral	4.0			Conjunction	Conjunction;と;助詞,並立助詞,*,*
1191	train	A man and a woman are walking together through the woods	A man and a woman are walking through a desert area	neutral	3.8			女性と男性が森を一緒に歩いている	女性と男性が砂漠地域を歩いている	contradiction	3.5			Conjunction	Conjunction;と;助詞,並立助詞,*,*
1192	trial	A man and a woman are walking together through the woods	A man and a woman are walking through a wooded area	entailment	4.6			女性と男性が森を一緒に歩いている	女性と男性が森林地域を歩いている	entailment	5.0			Conjunction	Conjunction;と;助詞,並立助詞,*,*
1193	train	A man is making a speech on a podium	A man is speaking on a podium	entailment	4.8			男性が演壇の上でスピーチをしている	男性が演壇の上で話している	entailment	5.0				
1194	train	A man is speaking on a podium	There is no man speaking on a podium	contradiction	3.0			男性が演壇の上で話している	演壇の上で話している男性は一人もいない	contradiction	3.5			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
1195	train	A man is speaking on a podium	A podium is where a man is speaking	entailment	4.8			男性が演壇の上で話している	演壇は男性が話している場所だ	entailment	4.0				
1196	train	A man is tanking on a stage in front of a crowd	A man is speaking on a stage	neutral	3.4			男性が群衆の前にあるステージの上で酔っぱらっている	男性がステージの上で話している	neutral	3.0				
1197	test	A man is speaking on a stage	There is no man speaking on a stage	contradiction	3.8			男性がステージの上で話している	ステージの上で話している男性は一人もいない	contradiction	3.5			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
1198	test	A man is speaking about the stage	A man is speaking on a stage	neutral	3.6			男性がステージについて話している	男性がステージの上で話している	neutral	3.0				
1199	test	A man is speaking on a podium	A man is tanking on a stage in front of a crowd	neutral	3.3			男性が演壇の上で話している	男性が群衆の前にあるステージの上で酔っぱらっている	neutral	2.5				
1200	train	A man is speaking on a podium	There is no man speaking on a stage	neutral	3.4			男性が演壇の上で話している	ステージの上で話している男性は一人もいない	contradiction	3.0			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
1201	test	A man is speaking about the stage	A man is speaking on a podium	neutral	3.7			男性がステージについて話している	男性が演壇の上で話している	neutral	3.0				
1202	train	A man is making a speech on a podium	A man is speaking on a stage	neutral	4.1			男性が演壇の上でスピーチをしている	男性がステージの上で話している	entailment	4.0				
1203	test	A man is speaking on a stage	There is no man speaking on a podium	neutral	3.7			男性がステージの上で話している	演壇の上で話している男性は一人もいない	contradiction	3.5			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
1204	test	A man is speaking on a stage	A podium is where a man is speaking	neutral	4.0			男性がステージの上で話している	演壇は男性が話している場所だ	entailment	3.0				
1205	train	A man is speaking on a stage	A man is speaking on a podium	neutral	4.3			男性がステージの上で話している	男性が演壇の上で話している	entailment	3.5				
