pair_ID	case_particles	rephrase_type	sentence_A_Ja	sentence_B_Ja	sentence_A_Ja_origin	entailment_label_origin	relatedness_score_Ja_origin	entailment_label_Ja	entailment_label_Ja1	entailment_label_Ja2	entailment_label_Ja3	relatedness_score_Ja	relatedness_score_Ja1	relatedness_score_Ja2	relatedness_score_Ja3	naturalness_Ja1	naturalness_Ja2	naturalness_Ja3
8392_wo_d	wo	d	ある人遠方見つめていて、人々が後ろにあるビルの間を歩いている	黒人の男性が大きな都市にあるビルの近くを歩いている	ある人が遠方を見つめていて、人々が後ろにあるビルの間を歩いている	neutral	2	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
6976_de_o	de	o	ダートバイクのレースで赤いユニフォームを着た男性がジャンプをしている	男性がモトクロスのレースに参加している	赤いユニフォームを着た男性がダートバイクのレースでジャンプをしている	neutral	2.7	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0			
314_ni_d	ni	d	制服を着た子供たちのグループ門のところ立っていて、母親にキスしている子供は一人もいない	制服を着た子供たちのグループが門のところに立っていて、一人が母親にキスしている	制服を着た子供たちのグループが門のところに立っていて、母親にキスしている子供は一人もいない	contradiction	3.3	contradiction	contradiction	neutral	contradiction	4.0	4.0	4.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
4150_wo_d	wo	d	女性タマネギ切っている	女性が肉を切っていない	女性がタマネギを切っている	neutral	2.5	neutral	neutral	neutral	entailment	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
4334_wo_o	wo	o	缶を男性が拾っている	女性が缶を拾っている	男性が缶を拾っている	neutral	3.5	neutral	neutral	neutral	neutral	3.7	4.0	3.0	4.0			
6892_ni_o	ni	o	一人の女の子が岩から跳び下りていて、その上に別の女の子が立っている	冬用のコートを着た幼い女の子が丸石から海辺の砂浜に跳び下りている	一人の女の子が岩から跳び下りていて、別の女の子がその上に立っている	neutral	2.7	neutral	neutral	neutral	neutral	2.0	1.0	2.0	3.0			
1107_wo_d	wo	d	男性ヘッドホンの入っているパッケージ開けている	男性がヘッドホンの入っていないパッケージを開けている	男性がヘッドホンの入っているパッケージを開けている	contradiction	4	contradiction	contradiction	neutral	contradiction	4.0	4.0	4.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
1327_de_c	de	c	男の子でおもちゃの武器が男性をたたいている	男の子が刀で男性を強くたたいている	男の子がおもちゃの武器で男性をたたいている	neutral	3.5	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
8667_de_c	de	c	ローラーブレーダーのグループで街路が散らばっている	ローラーブレーダーたちが隊列を組んで丘を滑り降りている	ローラーブレーダーのグループが街路で散らばっている	neutral	1.3	neutral	neutral	neutral	contradiction	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
2568_wo_d	wo	d	男性ダンスしている	数人の女性がダンスをしている	男性はダンスをしている	neutral	3	neutral	neutral	neutral	neutral	2.7	2.0	2.0	4.0		文Aが不自然	文Aが不自然
9118_de_d	de	d	二人の小さな男の子緑の草地サッカーボールで外で遊んでいる	二人の子供が公園でボールで遊んでいる	二人の小さな男の子が緑の草地でサッカーボールで外で遊んでいる	neutral	3	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
8218_de_d	de	d	二匹の大きな犬草覆われた野原で遊び戯れている	二匹の大きな犬が駐車場で遊び戯れている	二匹の大きな犬が草で覆われた野原で遊び戯れている	neutral	3.3	neutral	neutral	neutral	contradiction	3.3	4.0	2.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
6601_ni_d	ni	d	小さい蜂一房の黄色の花の上降りている	蜂が黄色の花にしがみついている	小さい蜂が一房の黄色の花の上に降りている	neutral	3	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
1349_de_d	de	d	動物庭左右に転がっている	犬が左右に転がっている	動物が庭で左右に転がっている	neutral	4	neutral	neutral	neutral	neutral	3.3	4.0	2.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
5029_de_o	de	o	電話で男性はしゃべっていない	男性は電話でしゃべっている	男性は電話でしゃべっていない	contradiction	4	contradiction	contradiction	contradiction	contradiction	4.0	4.0	4.0	4.0			
8694_wo_o	wo	o	丘を三人の児童が走り上がっている	三人の児童が草の多い山腹を走り下りている	三人の児童が丘を走り上がっている	neutral	2.3	neutral	neutral	neutral	contradiction	3.0	4.0	2.0	3.0			
8442_ni_d	ni	d	二人の男性一緒立っていて、一人は遠くを見ている	二人の男性が一緒に立っていて、一人は双眼鏡を通して見ている	二人の男性が一緒に立っていて、一人は遠くを見ている	neutral	3.7	neutral	neutral	neutral	neutral	3.3	4.0	2.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
9217_de_d	de	d	男森の中空中に飛び跳ねている	シャツなしの男性が丸太を跳び越えている	男が森の中で空中に飛び跳ねている	neutral	2.3	neutral	neutral	neutral	neutral	2.0	1.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
8782_de_o	de	o	丘の上で三人の男性が座っていて、海を見ている	三人のハイカーが山腹に座っていて、一対の双眼鏡で景色を見ている	三人の男性が丘の上で座っていて、海を見ている	neutral	3.3	neutral	neutral	neutral	neutral	2.0	2.0	1.0	3.0			
7342_ni_o	ni	o	山に男性たちは登っている	一人の登山者が岩を抱えていて、別の男性が壁をロープで縛っている	男性たちは山に登っている	neutral	2.3	neutral	neutral	neutral	neutral	2.0	2.0	1.0	3.0			
6774_de_c	de	c	犬で雪の中がフリスビーに向かってジャンプしている	犬は雪の中でフリスビーに向かってジャンプしている	犬が雪の中でフリスビーに向かってジャンプしている	entailment	5	neutral	neutral	neutral	neutral	3.3	4.0	3.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
7175_de_o	de	o	顔の前で子供がカメラを持っている	カメラが子供の顔の前で持たれている	子供が顔の前でカメラを持っている	entailment	5	entailment	entailment	entailment	entailment	4.7	4.0	5.0	5.0			
9061_de_o	de	o	草で白い犬が覆われた丘の中腹で立っている	黒い犬が草で覆われた丘の中腹で立っている	白い犬が草で覆われた丘の中腹で立っている	neutral	3.7	neutral	neutral	neutral	neutral	3.3	4.0	3.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
8023_de_d	de	d	茶色と白の犬芝生の上遊んでいる	犬が緑の草地の上で遊んでいる	茶色と白の犬が芝生の上で遊んでいる	neutral	3.7	entailment	entailment	neutral	entailment	3.7	4.0	3.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
3070_wo_d	wo	d	女性車運転していて、横に座っている男性に話しかけている	その女性とその男性は車で旅行をしている	女性が車を運転していて、横に座っている男性に話しかけている	neutral	2.5	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
8693_wo_d	wo	d	三人の児童草の多い山腹走り下りている	三人の子供が丘を走り下りている	三人の児童が草の多い山腹を走り下りている	neutral	3.3	entailment	entailment	neutral	entailment	3.7	4.0	3.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
9573_ni_o	ni	o	ベンチに若い男性が座っている	高齢の女性がベンチに座っていて、灰色のジャケットと黒いズボンを着ている	若い男性がベンチに座っている	neutral	2.3	neutral	neutral	neutral	neutral	2.0	1.0	2.0	3.0		文Aが不自然	
149_wo_c	wo	c	鹿をフェンスが跳び越えている	鹿が囲いを跳び越えている	鹿がフェンスを跳び越えている	entailment	4.7	neutral	entailment	neutral	neutral	3.0	4.0	2.0	3.0		文Aが不自然	文Aが不自然
819_de_c	de	c	自転車用の衣服を着た人でいくつかの山々の前がしっかりと立っている	山々の前でしっかりと立っている自転車用の衣服を着た人は一人もいない	自転車用の衣服を着た人がいくつかの山々の前でしっかりと立っている	contradiction	3.5	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
9063_de_o	de	o	山腹で犬が立っている	黒い犬が草で覆われた丘の中腹で立っている	犬が山腹で立っている	neutral	3	neutral	neutral	neutral	neutral	3.0	3.0	3.0	3.0			
8583_de_c	de	c	汚れた黄褐色の犬で泥の中が転がっていて、カメラをまっすぐ見ている	犬が地面の上で遊んでいる	汚れた黄褐色の犬が泥の中で転がっていて、カメラをまっすぐ見ている	neutral	2	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
5721_de_c	de	c	男性で天井板の上がダンスをしている	天井板の上でダンスをしている有名な歌手は一人もいない	男性が天井板の上でダンスをしている	neutral	2.7	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	
2653_ni_c	ni	c	婦人にミキサーが入れるために卵を割っている	婦人がミキサーに入れるために卵を割っている	婦人がミキサーに入れるために卵を割っている	entailment	5	neutral	neutral	neutral	neutral	3.3	4.0	2.0	4.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
2395_wo_o	wo	o	ジャガイモの薄切りをその男性は調理している	その男性はジャガイモを薄切りにしている	その男性はジャガイモの薄切りを調理している	neutral	3	neutral	neutral	neutral	contradiction	3.0	3.0	2.0	4.0			
2511_de_d	de	d	女性ケージの中ダンスをしている	婦人はダンスをしている	女性がケージの中でダンスをしている	neutral	3.5	neutral	entailment	neutral	neutral	3.3	3.0	3.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
27_de_o	de	o	後輪走行である人がその自転車に乗っている	バイクに乗って芸をしている黒いジャケットを着た男性は一人もいない	ある人が後輪走行でその自転車に乗っている	neutral	1.3	neutral	neutral	neutral	contradiction	1.7	2.0	1.0	2.0			文Aが不自然
575_de_d	de	d	白人の男性やっとのこと犬を茶色の水の中で歩かせている	茶色と白の毛並みをしている犬が浅瀬を小走りに通っている	白人の男性がやっとのことで犬を茶色の水の中で歩かせている	neutral	3	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
7250_ni_c	ni	c	黒いシャツを着た女性に蛍光性の緑色のバッグの隣が座っている	女性が黙っていて、財布と黄色のバッグを近くの棚に置き忘れている	黒いシャツを着た女性が蛍光性の緑色のバッグの隣に座っている	neutral	1	neutral	neutral	neutral	contradiction	2.3	2.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
